timestamp,cpu_pct,iowait_pct,rapl_package_w,rapl_core_w,rapl_dram_w,gpu_power_w,gpu0_power_w,gpu0_temp_c,gpu0_util_pct,gpu0_mem_used_mb,io_read_kbs,io_write_kbs,mem_used_pct,cpu0_mhz,cpu1_mhz,cpu2_mhz,cpu3_mhz,cpu4_mhz,cpu5_mhz,cpu6_mhz,cpu7_mhz,cpu8_mhz,cpu9_mhz,cpu10_mhz,cpu11_mhz,cpu12_mhz,cpu13_mhz,cpu14_mhz,cpu15_mhz
2026-02-16T02:44:14.653,0.2,0.0,2.38,0.23,0.00,6.74,6.74,25,0,256,0.0,0.0,5.4,3012,1277,901,1682,901,901,900,901,901,900,901,901,901,901,900,2547
2026-02-16T02:44:16.014,0.2,0.0,2.32,0.23,0.00,7.22,7.22,25,0,256,0.0,0.0,5.4,2563,2092,901,1523,901,1641,900,3219,901,901,900,901,901,901,901,901
2026-02-16T02:44:17.373,0.1,0.0,2.46,0.25,0.00,6.96,6.96,25,0,256,0.0,11.8,5.4,2278,3294,1506,901,901,901,900,3278,1439,901,901,901,901,900,901,901
2026-02-16T02:44:18.729,0.1,0.0,2.39,0.25,0.00,6.94,6.94,24,0,256,0.0,0.0,5.4,3259,2223,1537,1520,900,901,900,900,1113,901,900,901,901,901,900,2521
2026-02-16T02:44:20.090,0.2,0.0,2.34,0.22,0.00,6.78,6.78,25,0,256,0.0,0.0,5.4,2854,2499,1530,1573,1258,900,1280,2519,901,901,901,901,901,900,901,901
2026-02-16T02:44:21.449,0.2,0.0,2.36,0.22,0.00,6.75,6.75,25,0,256,0.0,5.9,5.4,2681,2395,937,1575,900,900,900,3054,1186,900,901,901,901,900,901,900
2026-02-16T02:44:22.809,0.1,0.0,2.53,0.23,0.00,6.93,6.93,25,0,256,0.0,0.0,5.4,2861,2479,1504,1513,900,900,900,900,1222,901,900,901,901,900,901,3199
2026-02-16T02:44:24.166,0.1,0.0,2.40,0.24,0.00,6.85,6.85,25,0,256,0.0,14.8,5.4,2320,1793,901,1568,901,901,900,2689,901,901,901,901,900,900,901,901
2026-02-16T02:44:25.513,0.1,0.0,2.24,0.18,0.00,6.75,6.75,25,0,256,0.0,0.0,5.4,1808,1389,1317,1447,1216,901,900,2487,901,901,900,901,900,900,901,901
2026-02-16T02:44:26.865,0.0,0.0,2.31,0.21,0.00,6.81,6.81,25,0,256,0.0,3.0,5.4,3230,1834,1355,1442,1355,901,900,901,1137,901,901,901,901,900,2366,901
2026-02-16T02:44:28.217,0.1,0.0,2.39,0.20,0.00,6.68,6.68,24,0,256,0.0,0.0,5.4,1611,1291,1314,901,901,901,2061,901,900,901,901,901,901,900,900,900
2026-02-16T02:44:29.569,0.1,0.0,2.25,0.19,0.00,6.84,6.84,25,0,256,0.0,0.0,5.4,3093,1680,1416,1507,901,900,900,1208,901,901,900,901,901,900,2697,901
2026-02-16T02:44:30.921,0.1,0.1,2.43,0.22,0.00,7.04,7.04,25,0,256,0.0,8.8,5.4,2028,2490,901,1541,900,901,900,900,1218,900,901,901,901,900,901,2778
2026-02-16T02:44:32.278,0.1,0.0,2.34,0.21,0.00,6.70,6.70,24,0,256,0.0,0.0,5.4,2993,2819,1527,3596,901,901,900,3221,1299,901,900,900,900,900,900,901
2026-02-16T02:44:33.637,0.1,0.0,2.34,0.22,0.00,6.83,6.83,25,0,256,0.0,2.9,5.4,2976,2585,1589,901,901,901,900,2669,900,901,901,900,900,901,900,901
2026-02-16T02:44:34.997,0.2,0.0,2.25,0.19,0.00,6.85,6.85,25,0,256,0.0,0.0,5.4,2656,2019,1297,901,901,901,900,3228,1089,901,896,901,901,900,900,901
2026-02-16T02:44:36.357,0.1,0.0,2.42,0.24,0.00,6.75,6.75,24,0,256,0.0,97.2,5.4,1473,2513,1613,1580,901,900,901,901,1232,900,901,900,901,900,2140,900
